Date,Basic Industries,Capital Goods,Consumer Durables,Consumer Non-Durables,Consumer Services,Energy,Finance,Public Utilities,Technology,Transportation
2018-08-24,128.38317403899418,182.10346897289259,133.92868126053418,123.79334041295414,384.87347255033075,122.54726843464101,150.03533004815765,137.18217317126,230.81253974178645,149.63034475063017
2018-08-27,129.35431283318687,184.8514046583266,133.88561935985825,124.74545121893443,388.62463766444324,124.04044728920593,152.5727753093136,136.7873825096323,234.44069014763608,151.3705634392051
2018-08-28,129.5144105346733,184.29524710547267,133.9290078076832,123.17922996337187,389.7441910484921,123.33673988720835,152.0709695426732,136.23360545139354,232.89015898098256,150.46171670595348
2018-08-29,129.91584699072496,184.56850447794957,133.9930616329223,123.53241845231024,400.52830504731685,123.9370167404374,151.9370651139495,136.82317260727433,236.13922951360163,150.3365003335185
2018-08-30,128.81245930073536,183.11847569794037,133.43860444137476,123.09851416864697,400.81174150667636,123.24347224193193,150.51384553192634,136.97978349747552,234.83808159290885,149.9666052867004
2018-08-31,127.7372696919491,181.8967015736406,134.00374472585744,122.38878790374162,402.77854769523776,121.89915860447293,149.94132285480106,136.6957175942413,231.51983311885053,149.90392587346014
2018-09-04,125.79299372341659,181.73271249859388,133.49841386504414,121.73071037995236,407.50209077474386,121.59549215795751,150.57868395070776,136.49331450271103,227.9179204611318,150.35445814407962
2018-09-05,125.50449810051161,182.1245161726826,135.84436231902725,123.36852204365827,400.0564386657415,121.65485540101947,150.14591793634196,137.68026492763292,225.46535702416074,150.92895181647265
2018-09-06,124.22848641956826,183.3260160669591,136.57702904953578,124.15060670968113,394.33847122539754,119.39785014838367,148.6244767385655,139.2429679927999,222.4738100656342,150.82764316685729
2018-09-07,123.51632478167424,182.35129154950852,136.66200433119937,124.08288596119763,393.4278416497625,119.22975320855622,148.03721535811002,138.17101157798206,221.31630434850678,151.12019483700897
2018-09-10,124.27240406595405,181.59348932792207,137.41640129124684,124.10152669320769,392.17556090490837,118.98780268653604,147.8010726907933,138.32572919098774,221.05244357488982,152.65914100940506
